Contest, Part, Sub-Part, Name, Rating
57002,950,B,Intercepted Message,1100
56762,946,B,Weird Subtraction Process,1100
56282,938,B,Run For Your Prize,1100
55142,919,B,Perfect Number,1100
54660,911,A,Nearest Minimums,1100
54120,902,A,Visiting a Friend,1100
53882,898,B,Proper Nutrition,1100
53042,884,B,Japanese Crosswords Strike Back,1100
53004,883,M,Quadcopter Competition,1100
52620,877,A,Alex and broken contest,1100
52142,869,B,The Eternal Immortality,1100
52140,869,A,The Artful Expedient,1100
51480,858,A,k-rounding,1100
50700,845,A,Chess Tourney,1100
50522,842,B,Gleb And Pizza,1100
50462,841,B,Godsend,1100
50102,835,B,The number on the board,1100
50042,834,B,The Festive Evening,1100
49500,825,A,Binary Protocol,1100
48780,813,A,The Contest,1100
48060,801,A,Vicious Keyboard,1100
47940,799,A,Carrot Cakes,1100
47820,797,A,k-Factorization,1100
47520,792,A,New Bus Route,1100
47340,789,A,Anastasia and pebbles,1100
47102,785,B,Anton and Classes,1100
46742,779,B,Weird Rounding,1100
46020,767,A,Snacktower,1100
45902,765,B,Code obfuscation,1100
45482,758,B,Blown Garland,1100
45302,755,B,PolandBall and Game,1100
45242,754,B,Ilya and tic-tac-toe game,1100
44102,735,B,Urbanization,1100
43982,733,B,Parade,1100
43862,731,B,Coupons and Discounts,1100
43382,723,B,Text Document Analysis,1100
43262,721,B,Passwords,1100
43140,719,A,Vitya in the Countryside,1100
42840,714,A,Meeting of Old Friends,1100
42722,712,B,Memory and Trident,1100
42362,706,B,Interesting drink,1100
42302,705,B,Spider Man,1100
41400,690,A1,Collective Mindsets (easy),1100
41162,686,B,Little Robber Girl's Zoo,1100
40920,682,A,Alyona and Numbers,1100
40500,675,A,Infinite Sequence,1100
40022,667,B,Coat of Anticubism,1100
40020,667,A,Pouring Rain,1100
39060,651,A,Joysticks,1100
38280,638,A,Home Numbers,1100
38100,635,A,Orchestra,1100
37980,633,A,Ebony and Ivory,1100
37818,630,J,Divisibility,1100
37806,630,D,Hexagons!,1100
37804,630,C,Lucky Numbers,1100
37742,629,B,Far Relative’s Problem,1100
37442,624,B,Making a String,1100
37082,618,B,Guess the Permutation,1100
36542,609,B,Книга - лучший подарок,1100
36120,602,A,Two Bases,1100
35762,596,B,Wilbur and Array,1100
35760,596,A,Wilbur and Swimming Pool,1100
35522,592,B,The Monster and the Squirrel,1100
34862,581,B,Luxurious Houses,1100
34200,570,A,Elections,1100
33480,558,A,Lala Land and Apple Trees,1100
33420,557,A,Ilya and Diplomas,1100
33362,556,B,Case of Fake Numbers,1100
32880,548,A,Mike and Fax,1100
32702,545,B,Equidistant String,1100
32640,544,A,Set of Strings,1100
32102,535,B,Tavas and SaDDas,1100
32040,534,A,Exam,1100
31620,527,A,Playing with Paper,1100
31500,525,A,Vitaliy and Pie,1100
31322,522,B,Photo to Remember,1100
31142,519,B,A and B and Compilation Errors,1100
30480,508,A,Pasha and Pixels,1100
30300,505,A,Mr. Kitayuta's Gift,1100
30062,501,B,Misha and Changing Handles,1100
29700,495,A,Digital Counter,1100
29280,488,A,Giga Tower,1100
28980,483,A,Counterexample ,1100
28680,478,A,Initial Bet,1100
28500,475,A,Bayan Bus,1100
28260,471,A,MUH and Sticks,1100
28022,467,B,Fedor and New Game,1100
27782,463,B,Caisa and Pylons,1100
27360,456,A,Laptops,1100
25980,433,A,Kitahara Haruki's Gift,1100
25622,427,B,Prison Transfer,1100
24302,405,B,Domino Effect,1100
24120,402,A,Nuts,1100
23342,389,B,Fox and Cross,1100
22920,382,A,Ksenia and Pan Scales,1100
22862,381,B,Sereja and Stairs,1100
22200,370,A,"Rook, Bishop and King",1100
22082,368,B,Sereja and Suffixes,1100
21960,366,A,Dima and Guards,1100
21902,365,B,The Fibonacci Segment,1100
21900,365,A,Good Number,1100
21782,363,B,Fence,1100
21722,362,B,Petya and Staircases,1100
21302,355,B,Vasya and Public Transport,1100
21300,355,A,Vasya and Digital Root,1100
20940,349,A,Cinema Line,1100
20822,347,B,Fixed Points,1100
19864,331,C1,The Great Julya Calendar,1100
18960,316,A1,Special Task,1100
18782,313,B,Ilya and Queries,1100
18720,312,A,Whose sentence is it?,1100
18000,300,A,Array,1100
17760,296,A,Yaroslav and Permutations,1100
17520,292,A,SMSC,1100
17340,289,A,Polo the Penguin and Segments ,1100
17220,287,A,IQ Test,1100
17100,285,A,Slightly Decreasing Permutations,1100
16200,270,A,Fancy Fence,1100
15542,259,B,Little Elephant and Magic Square,1100
15480,258,A,Little Elephant and Bits,1100
15420,257,A,Sockets,1100
15180,253,A,Boys and Girls,1100
15120,252,A,Little Xor,1100
14702,245,B,Internet Address,1100
14522,242,B,Big Segment,1100
14520,242,A,Heads or Tails,1100
13622,227,B,Effective Approach,1100
13500,225,A,Dice Tower,1100
13440,224,A,Parallelepiped,1100
13082,218,B,Airport,1100
13080,218,A,Mountain Scenery,1100
11760,196,A,Lexicographically Maximum Subsequence,1100
11522,192,B,Walking in the Rain,1100
11400,190,A,Vasya and the Bus,1100
11286,188,D,Asterisks,1100
11280,188,A,Hexagonal Numbers,1100
11160,186,A,Comparing Strings,1100
10680,178,A3,Educational Game,1100
10440,174,A,Problem About Equation,1100
10142,169,B,Replacing Digits,1100
9960,166,A,Rank List,1100
9720,162,A,Pentagonal numbers,1100
9602,160,B,Unlucky Ticket,1100
9542,159,B,Matchmaker,1100
9482,158,B,Taxi,1100
9302,155,B,Combination,1100
8162,136,B,Ternary Logic,1100
7260,121,A,Lucky Sum,1100
7204,120,C,Winnie-the-Pooh and honey,1100
7202,120,B,Quiz League,1100
6962,116,B,Little Pigs and Wolves,1100
6602,110,B,Lucky String,1100
6180,103,A,Testing Pants for Sadness,1100
6000,100,A,Carpeting the Room,1100
5402,90,B,African Crossword,1100
4920,82,A,Double Cola,1100
4080,68,A,Irrational problem,1100
3962,66,B,Petya and Countryside,1100
3180,53,A,Autocomplete,1100
2762,46,B,T-shirts from Sponsor,1100
2582,43,B,Letter,1100
2346,39,D,Cubical Planet,1100
1502,25,B,Phone numbers,1100
724,12,C,Fruits,1100
722,12,B,Correct Solution?,1100
420,7,A,Kalevitch and Chess,1100
362,6,B,President's Office,1100
95884,1598,C,Delete Two Elements,1200
95644,1594,C,Make Them Equal,1200
95522,1592,B,Hemose Shopping,1200
94982,1583,B,Omkar and Heavenly Tree,1200
94924,1582,C,Grandma Capa Knits a Scarf,1200
94862,1581,B,Diameter of Graph,1200
94688,1578,E,Easy Scheduling,1200
93544,1559,C,Mocha and Hiking,1200
93184,1553,C,Penalty,1200
92762,1546,B,AquaMoon and Stolen String,1200
92462,1541,B,Pleasant Pairs,1200
92344,1539,C,Stable Groups,1200
92224,1537,C,Challenging Cliffs,1200
92162,1536,B,Prinzessin der Verurteilung,1200
91804,1530,C,Pursuit,1200
91622,1527,B1,Palindrome Game (easy version),1200
91206,1520,D,Same Differences,1200
91022,1517,B,Morning Jogging,1200
90842,1514,B,"AND 0, Sum Big",1200
90726,1512,D,Corrupted Array,1200
90724,1512,C,A-B Palindrome,1200
90620,1510,K,King's Task,1200
90242,1504,B,Flip the Bits,1200
89824,1497,C1,k-LCM (easy version),1200
89822,1497,B,M-arrays,1200
89700,1495,A,Diamond Miner,1200
89462,1491,B,Minimal Cost,1200
89406,1490,D,Permutation Transformation,1200
89222,1487,B,Cat Cycle,1200
89102,1485,B,Replace and Keep Sorted,1200
88326,1472,D,Even-Odd Game,1200
87302,1455,B,Jumps,1200
87244,1454,C,Sequence Transformation,1200
86222,1437,B,Reverse Binary Strings,1200
85986,1433,D,Districts Connection,1200
85682,1428,B,Belted Rooms,1200
85202,1420,B,Rock and Lever,1200
85142,1419,B,Stairs,1200
84544,1409,C,Yet Another Array Restoration,1200
84362,1406,B,Maximum Product,1200
83944,1399,C,Boats Competition,1200
83524,1392,C,Omkar and Waterslide,1200
83104,1385,C,Make It Good,1200
83040,1384,A,Common Prefixes,1200
82502,1375,B,Neighbor Grid,1200
82262,1371,B,Magical Calendar,1200
82142,1369,B,AccurateLee,1200
81840,1364,A,XXXXX,1200
81780,1363,A,Odd Selection,1200
81722,1362,B,Johnny and His Hobbies,1200
81302,1355,B,Young Explorers,1200
81300,1355,A,Sequence with Digits,1200
81242,1354,B,Ternary String,1200
81124,1352,C,K-th Not Divisible by n,1200
81122,1352,B,Same Parity Summands,1200
80584,1343,C,Alternating Subsequence,1200
80342,1339,B,Sorted Adjacent Differences,1200
80040,1334,A,Level Statistics,1200
79684,1328,C,Ternary XOR,1200
79622,1327,B,Princesses and Princes,1200
78904,1315,C,Restoring Permutation,1200
78662,1311,B,WeirdSort,1200
78302,1305,B,Kuroni and Simple Strings,1200
77642,1294,B,Collecting Packages,1200
76622,1277,B,Make Them Odd,1200
76324,1272,C,Yet Another Broken Keyboard,1200
76322,1272,B,Snow Walking Robot,1200
76202,1270,B,Interesting Subarray,1200
75424,1257,C,Dominated Subarray,1200
74702,1245,B,Restricted RPS,1200
73622,1227,B,Box,1200
73264,1221,C,Perfect Team,1200
72844,1214,C,Bad Sequence,1200
72784,1213,C,Book Reading,1200
72422,1207,B,Square Filling,1200
72300,1205,A,Almost Equal,1200
72182,1203,B,Equal Rectangles,1200
72002,1200,B,Block Adventure,1200
71762,1196,B,Odd Sum Segments,1200
71462,1191,B,Tokitsukaze and Mahjong,1200
71104,1185,C1,Exam in BerSU (easy version),1200
71102,1185,B,Email from Polycarp,1200
71040,1184,A1,Heidi Learns Hashing (Easy),1200
70442,1174,B,Ehab Is an Odd Person,1200
69302,1155,B,Game with Telephone Numbers,1200
69242,1154,B,Make Them Equal,1200
69182,1153,B,Serval and Toy Bricks,1200
68940,1149,A,Prefix Sum Primes,1200
68582,1143,B,Nirvana,1200
68406,1140,D,Minimum Triangulation,1200
68402,1140,B,Good String,1200
67984,1133,C,Balanced Team,1200
67982,1133,B,Preparation for International Women's Day,1200
67864,1131,C,Birthday,1200
67802,1130,B,Two Cakes,1200
67262,1121,B,Mike and Children,1200
67082,1118,B,Tanya and Candies,1200
66242,1104,B,Game with string,1200
66124,1102,C,Doors Breaking and Repairing,1200
66004,1100,C,NN and the Optical Illusion,1200
65944,1099,C,Postcard,1200
65822,1097,B,Petr and a Combination Lock,1200
